College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
2740,"Hindusthan Institute of Technology (Autonomous), Coimbatore.",ME,MECHANICAL ENGINEERING,126,107,108.5,109.5,,,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,159.5,149.5,157,139,153,124
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AE,AERONAUTICAL ENGINEERING,145,124,,113,112,111.5,121.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AG,AGRICULTURAL ENGINEERING,143,125,101.5,108,126.5,132,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156,150.5,147.5,143.5,124,162.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",BM,BIO MEDICAL ENGINEERING,141.5,130.5,139.5,128.5,119.5,138.5,140.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",BT,BIO TECHNOLOGY,145.5,129,111,127.5,116,123.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,153.5,145,147,144.5,115,131.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",CS,COMPUTER SCIENCE AND ENGINEERING,163,154,136.5,151,134,146,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157,149.5,140,143.5,110.5,114,109.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146,142,115.5,130.5,104,,108.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Coimbatore.",ME,MECHANICAL ENGINEERING,133.5,124,113,117.5,106.5,111,
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",AE,AERONAUTICAL ENGINEERING,159,125.5,141.5,132,108,,
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",AG,AGRICULTURAL ENGINEERING,113.5,,86,,,,
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",CE,CIVIL ENGINEERING,118,,,93,,,
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",CS,COMPUTER SCIENCE AND ENGINEERING,153.5,143,151,142,108,89,
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",FD,FOOD TECHNOLOGY,133,104,105.5,,,,
2755,"Nehru Institute of Technology (Autonomous), Coimbatore.",IT,INFORMATION TECHNOLOGY,154,142.5,139.5,142,121,119,93.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,183,179,179,174,161,163.5,
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),184,180.5,176,171,148,,123
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",BM,BIO MEDICAL ENGINEERING,167,161,152.5,158.5,127.5,160.135,
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,179.5,177.5,169.5,170.5,141.5,150.5,153
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CE,CIVIL ENGINEERING,160.5,153.5,137,140,121,122,
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CH,CHEMICAL ENGINEERING,163.5,157.5,149.5,136,128,133.5,108
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",CS,COMPUTER SCIENCE AND ENGINEERING,188,182.5,175,177.065,149.5,158,156.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184,179,172.5,171,147.5,134.5,
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,175.5,173,165,169,136,133.5,123
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",IT,INFORMATION TECHNOLOGY,186,181,171.5,176.5,146,136.5,
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",ME,MECHANICAL ENGINEERING,165.5,159,142,152.5,134,128,
2764,"K P R Institute of Engineering and Technology (Autonomous), Coimbatore.",MZ,Mechatronics Engineering,171,164.5,159,156,131,128,
3011,University College of Engineering (BIT Campus - Trichy.,AU,AUTOMOBILE ENGINEERING,126,,,,,,
3011,University College of Engineering (BIT Campus - Trichy.,BT,BIO TECHNOLOGY,167.5,153,158.5,152.5,108,124.5,
3011,University College of Engineering (BIT Campus - Trichy.,CE,CIVIL ENGINEERING,139.5,101,119.5,,115,115,135.5
3011,University College of Engineering (BIT Campus - Trichy.,CS,COMPUTER SCIENCE AND ENGINEERING,179,169.5,173,165.5,152.5,130,115.5
3011,University College of Engineering (BIT Campus - Trichy.,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168,159.5,161,153,144.5,108.5,108.5
3011,University College of Engineering (BIT Campus - Trichy.,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,153.5,138,140.5,136.5,123.5,,143.5
3011,University College of Engineering (BIT Campus - Trichy.,IT,INFORMATION TECHNOLOGY,173,165,168.5,163,145.5,99.5,
3011,University College of Engineering (BIT Campus - Trichy.,ME,MECHANICAL ENGINEERING,137.5,109.5,122,107.5,97.5,,
3011,University College of Engineering (BIT Campus - Trichy.,PC,PETRO CHEMICAL TECHNOLOGY,137,101.5,135,,,118.5,
3011,University College of Engineering (BIT Campus - Trichy.,PH,PHARMACEUTICAL TECHNOLOGY,147,128.5,116.5,129,116,,
3011,University College of Engineering (BIT Campus - Trichy.,XC,CIVIL ENGINEERING (TAMIL MEDIUM),147.5,,,,,111.5,
3011,University College of Engineering (BIT Campus - Trichy.,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),,,,,,,
3464,"Government College of Engineering, Thanjavur.",CE,CIVIL ENGINEERING,134.5,,125,112,113.5,120,
3464,"Government College of Engineering, Thanjavur.",CS,COMPUTER SCIENCE AND ENGINEERING,175,170,170,162.5,153,140.5,
3464,"Government College of Engineering, Thanjavur.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.5,157.5,148.5,155,143,134.5,128
3464,"Government College of Engineering, Thanjavur.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,150,139,139.5,140,123,127,116
3464,"Government College of Engineering, Thanjavur.",ME,MECHANICAL ENGINEERING,136,119,129.5,118.5,113,,
3465,"Government College of Engineering, Srirangam, Trichy.",CE,CIVIL ENGINEERING,140,118.5,131.5,116,101,130.5,128
3465,"Government College of Engineering, Srirangam, Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,183,170.5,180,174,163,119.5,156.5
3465,"Government College of Engineering, Srirangam, Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,175.5,163.5,153,160.5,148,109.5,
3465,"Government College of Engineering, Srirangam, Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,160,147,156.5,149.5,130.5,114.5,
3465,"Government College of Engineering, Srirangam, Trichy.",ME,MECHANICAL ENGINEERING,151.5,138.5,138.5,129,116,103.5,136
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,156,148,153.5,138.5,120,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),154,147,148.5,135.5,115.5,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",CE,CIVIL ENGINEERING,122.5,,119.5,,,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,160.5,150.5,149,142.5,119.5,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149,142,142.5,129.5,92,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,135.5,129.5,117,,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",IT,INFORMATION TECHNOLOGY,155.5,145.5,148.5,138,111.5,,
3701,"K Ramakrishnan College of Technology (Autonomous), Trichy.",ME,MECHANICAL ENGINEERING,128,119,127.5,,,,
3795,"SRM TRP Engineering College, Irungalur, Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168,160,161,142.5,121,,
3795,"SRM TRP Engineering College, Irungalur, Trichy.",CE,CIVIL ENGINEERING,114.5,,,,,,
3795,"SRM TRP Engineering College, Irungalur, Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,161.5,149,147.5,141.6666667,119,108,
3795,"SRM TRP Engineering College, Irungalur, Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,152.5,143.5,144.5,134.5,100,,
3795,"SRM TRP Engineering College, Irungalur, Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135,129.5,122.5,126,,,
3795,"SRM TRP Engineering College, Irungalur, Trichy.",ME,MECHANICAL ENGINEERING,119.5,,,,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,153,139,145,131.5,113.5,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",AE,AERONAUTICAL ENGINEERING,122,,115,,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",AG,AGRICULTURAL ENGINEERING,105,,,,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",BM,BIO MEDICAL ENGINEERING,129,,85.5,,,104.5,123.5
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",BT,BIO TECHNOLOGY,136,,,92.5,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",CE,CIVIL ENGINEERING,99.5,,,,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",CH,CHEMICAL ENGINEERING,140.5,,118,116,,123.5,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",CS,COMPUTER SCIENCE AND ENGINEERING,167,151.5,166,144.5,,115,90.5
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,142,129,152.5,124.5,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,129,98,94,115,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",FD,FOOD TECHNOLOGY,132,,,,92,109.5,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",IT,INFORMATION TECHNOLOGY,151,140.5,150.5,139.5,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",ME,MECHANICAL ENGINEERING,126,,,101.5,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",PH,PHARMACEUTICAL TECHNOLOGY,101,,,,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",RM,ROBOTICS AND AUTOMATION,131,,112.5,,,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Perambalur.",SC,Computer Science and Engineering (Cyber Security),156,145.5,152.5,136,125,,
3819,"Saranathan College of Engineering, Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.5,162,166.5,158.5,134.5,,
3819,"Saranathan College of Engineering, Trichy.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),165,159,165,149.5,136,,133
3819,"Saranathan College of Engineering, Trichy.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,161.5,150.5,159.5,143,119,,
3819,"Saranathan College of Engineering, Trichy.",CE,CIVIL ENGINEERING,143,,141.5,131,,,
3819,"Saranathan College of Engineering, Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,177,167.5,174,156,144.5,134.5,
3819,"Saranathan College of Engineering, Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167,157,158.5,148,120,,
3819,"Saranathan College of Engineering, Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,154,142,149.5,121.5,,142,
3819,"Saranathan College of Engineering, Trichy.",IC,INSTRUMENTATION AND CONTROL ENGINEERING,145,138.5,158.5,132.5,102,,
3819,"Saranathan College of Engineering, Trichy.",IT,INFORMATION TECHNOLOGY,170,164.5,168.5,154.5,140,,150
3819,"Saranathan College of Engineering, Trichy.",ME,MECHANICAL ENGINEERING,144.5,127.5,136,,,,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.5,155,150.5,159,135.5,139,123
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",AG,AGRICULTURAL ENGINEERING,134.5,119.5,114,117.5,116,115.5,115
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",BM,BIO MEDICAL ENGINEERING,146,121.5,130,139.5,130,126,104
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",CE,CIVIL ENGINEERING,139,116,114,121.5,117,108.5,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,169,150.5,150.5,142.5,119,119,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157,148,144.5,143.5,120,116.5,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,150.5,145,133.5,141.5,113,,104.5
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",IT,INFORMATION TECHNOLOGY,163,151.5,146,145,135,127.5,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Trichy.",ME,MECHANICAL ENGINEERING,134,117,112,118.5,112,114.5,114
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.5,160.5,164,142,133.5,152.5,
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),159,153.5,157.5,140,117,,
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156,145.5,148.5,139.5,116.5,,
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",CS,COMPUTER SCIENCE AND ENGINEERING,175,165,164,158,144.5,,163.5
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165,152.5,149,143,111.5,,109.5
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,143.5,139,138.5,127.5,,,
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",IT,INFORMATION TECHNOLOGY,162,152,160,143,122.5,,
3830,"K Ramakrishnan College of Engineering (Autonomous), Trichy.",ME,MECHANICAL ENGINEERING,137.5,125,137,91.5,,114,
4020,Anna University Regional Campus - Tirunelveli.,CS,COMPUTER SCIENCE AND ENGINEERING,180,169.5,166,167,155.5,92,
4020,Anna University Regional Campus - Tirunelveli.,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,163.5,170,153,142,,
4020,Anna University Regional Campus - Tirunelveli.,GI,GEO INFORMATICS,146,127,161.5,,97.5,,
4020,Anna University Regional Campus - Tirunelveli.,ME,MECHANICAL ENGINEERING,141,130,130.5,102,,,
4678,"Ramco Institute of Technology, Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.5,152,142.5,144.5,,,
4678,"Ramco Institute of Technology, Virudhunagar.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,149,144,138,138,,,
4678,"Ramco Institute of Technology, Virudhunagar.",CE,CIVIL ENGINEERING,134.5,107.5,,107.5,,123,
4678,"Ramco Institute of Technology, Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,172,161,161.5,142,,,
4678,"Ramco Institute of Technology, Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,148.5,153,135,,,
4678,"Ramco Institute of Technology, Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,138.5,139.5,128.5,,,
4678,"Ramco Institute of Technology, Virudhunagar.",IT,INFORMATION TECHNOLOGY,160,154.5,140.5,152,,,
4678,"Ramco Institute of Technology, Virudhunagar.",ME,MECHANICAL ENGINEERING,137,94,113,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.5,148,146.5,135,,118,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AG,AGRICULTURAL ENGINEERING,111.5,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),147.5,136.5,144,122.5,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",BM,BIO MEDICAL ENGINEERING,118,99,117,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",BT,BIO TECHNOLOGY,133,,116.5,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,139.5,132.5,139,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CD,COMPUTER SCIENCE AND DESIGN,135.5,132,128,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CE,CIVIL ENGINEERING,132,111,124,,90.5,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CH,CHEMICAL ENGINEERING,94,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CI,Computer Science and Engineering (Internet of Things),138.5,131,135.5,102,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,156.5,147,151,135,,126,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,138,136,112.5,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,132.5,129,127.5,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",IT,INFORMATION TECHNOLOGY,148.5,142,147,125,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",ME,MECHANICAL ENGINEERING,127,109,124,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",SC,Computer Science and Engineering (Cyber Security),143,136,141,113.5,,,
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,155,133.5,137,,,,
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",CE,CIVIL ENGINEERING,116.5,,,,,,
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",CS,COMPUTER SCIENCE AND ENGINEERING,156,134.5,137.5,,,,
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,145,124,105,,,,
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110,,,,,,
4944,"Arunachala College of Engineering for Women, Nagercoil, Kanyakumari.",IT,INFORMATION TECHNOLOGY,149.5,137,146,,,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,166,154,163.5,142.5,130.5,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,154,142.5,149,134,113.5,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",CE,CIVIL ENGINEERING,119,,,,,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",CS,COMPUTER SCIENCE AND ENGINEERING,168.5,156.5,158.5,138,127.5,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160.5,147.5,153.5,132,118.5,94.5,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,142,135,138.5,130,,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",IT,INFORMATION TECHNOLOGY,163,152,153.5,140,115.5,,
4955,"Francis Xavier Engineering College (Autonomous), Tirunelveli.",ME,MECHANICAL ENGINEERING,124,108.5,120.5,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164,151,153,142.5,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",BT,BIO TECHNOLOGY,150.5,143,,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",CE,CIVIL ENGINEERING,117,,,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,163,152,153.5,137.5,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158,148,147,126,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,143,,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",IT,INFORMATION TECHNOLOGY,156.5,150.5,144,135,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",ME,MECHANICAL ENGINEERING,127.5,114,111,106,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar.",MZ,Mechatronics Engineering,133.5,105.5,131.5,,,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,177.5,168.5,163.5,164.5,122.5,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",BM,BIO MEDICAL ENGINEERING,148.5,132.5,,111.5,,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",BT,BIO TECHNOLOGY,163,143,155,121.5,,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",CE,CIVIL ENGINEERING,142.5,124,91.5,,,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,185,178,178,163.5,143,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,177.5,169.5,171,156.5,118.5,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,163.5,155.5,160,142.5,107.5,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",IT,INFORMATION TECHNOLOGY,175,170,163,161.5,131.5,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar.",ME,MECHANICAL ENGINEERING,147.5,127.5,138.5,116,,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,174.5,169,171.5,158.5,132.5,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",CE,CIVIL ENGINEERING,150.5,123.5,,117,,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",CS,COMPUTER SCIENCE AND ENGINEERING,183.5,175,182,165.5,135.5,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,177,170.5,169.5,159,127.5,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,169,160.5,163.5,153,117,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",IT,INFORMATION TECHNOLOGY,179.5,173.78,178,163,135.5,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi.",ME,MECHANICAL ENGINEERING,146,134,118,129.5,,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,155,147,144,136,130,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",BM,BIO MEDICAL ENGINEERING,131,109,120,106.5,,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",BT,BIO TECHNOLOGY,131,106.5,,,,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",CE,CIVIL ENGINEERING,107.5,,,,,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",CS,COMPUTER SCIENCE AND ENGINEERING,160,147,144.5,129,,97,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,143.5,133,118.5,130,,102,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,129.5,118,,117,,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",IT,INFORMATION TECHNOLOGY,151,144,142.5,138,127,,
4965,"P S R Engineering College (Autonomous), Virudhunagar.",ME,MECHANICAL ENGINEERING,115.5,,,89,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,177.5,173.5,143.5,146.5,,90,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",CE,CIVIL ENGINEERING,101.5,,,,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",CS,COMPUTER SCIENCE AND ENGINEERING,181,170,175.5,140,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.5,148,154,132,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147.5,137,146.75,106,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",IT,INFORMATION TECHNOLOGY,166.5,160,,127.5,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Nagercoil, Kanyakumari.",ME,MECHANICAL ENGINEERING,135.5,112.5,119,,,,
4974,"Government College of Engineering, Tirunelveli.",CE,CIVIL ENGINEERING,166.5,156.5,162,151.5,140,,
